candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score
R2_1_02736,R2C_C2_medium_bottomR_upgrade,453,270,8,0,0.12,TiO2_50nm,454.45,5.419399,2.0,28.0,2.0,1.118545,0.710287,0.259762,0.443815,0.688201,0.965523,1.574779,Level C,angular too broad,0.541803
R2_1_02886,R2C_C2_medium_bottomR_upgrade,453,190,8,6,0.8534,SiO2_25nm,454.065,4.129739,3.0,29.0,3.0,1.129352,0.741059,0.26788,0.454204,0.664391,0.963441,1.523971,Level C,angular too broad,0.541146
R2_1_02775,R2C_C2_medium_bottomR_upgrade,453,210,8,2,0.4727,none,454.28,4.711757,2.0,28.0,2.0,1.113618,0.718203,0.258947,0.444799,0.684407,0.965856,1.550562,Level C,angular too broad,0.541034
R2_1_01675,R2B_Khaidarov_hybrid_scaled_control,453,310,8,4,0.722,none,454.56,4.184762,1.0,27.0,1.0,0.997946,0.492689,0.308177,0.503544,0.710848,0.968761,2.025507,Level C,angular too broad,0.537202
R2_1_02955,R2C_C2_medium_bottomR_upgrade,453,210,8,8,0.9227,none,453.92,4.038915,0.0,29.0,0.0,1.132728,0.766856,0.296017,0.457156,0.612145,0.956498,1.477107,Level C,angular too broad,0.536601
R2_1_03075,R2C_C2_medium_bottomR_upgrade,453,210,10,2,0.4727,none,454.48,4.62083,0.0,28.0,0.0,1.055078,0.586094,0.308859,0.490745,0.670423,0.96361,1.800185,Level C,angular too broad,0.536062
R2_1_03875,R2D_all_dielectric_highR_mediumR_scan,453,260,6,8,0.9227,none,451.62,3.993845,0.0,27.0,0.0,0.987428,0.4924,0.349194,0.523485,0.662601,0.962052,2.005338,Level C,angular too broad,0.534456
R2_1_02835,R2C_C2_medium_bottomR_upgrade,453,210,8,4,0.722,none,454.16,4.313703,0.0,28.0,0.0,1.090593,0.691915,0.282419,0.458851,0.657333,0.962506,1.576195,Level C,angular too broad,0.533271
R2_1_02826,R2C_C2_medium_bottomR_upgrade,453,190,8,4,0.722,SiO2_25nm,454.185,4.313703,3.0,28.0,3.0,1.105526,0.720667,0.260953,0.448115,0.67751,0.965297,1.534032,Level C,angular too broad,0.531886
R2_1_03568,R2C_C2_medium_bottomR_upgrade,453,250,12,8,0.9227,TiO2_50nm,453.77,3.937478,0.0,28.0,0.0,1.115469,0.782647,0.35561,0.427338,0.514177,0.944939,1.425252,Level C,angular too broad,0.531291
R2_1_02785,R2C_C2_medium_bottomR_upgrade,453,240,8,2,0.4727,TiO2_25nm,454.305,4.711757,2.0,28.0,2.0,1.103179,0.704651,0.262602,0.447586,0.682642,0.965643,1.565568,Level C,angular too broad,0.531207
R2_1_01282,R2B_Khaidarov_hybrid_scaled_control,453,230,6,2,0.4727,SiO2_25nm,452.705,4.729079,8.0,29.0,8.0,1.274165,1.117685,0.191497,0.366921,0.676457,0.953983,1.140004,Level C,angular too broad,0.531145
R2_1_02525,R2C_C2_medium_bottomR_upgrade,453,190,6,4,0.722,TiO2_25nm,452.485,4.466297,4.0,29.0,4.0,1.223685,0.996435,0.218836,0.394557,0.662917,0.961487,1.228063,Level C,angular too broad,0.529435
R2_1_02076,R2B_Khaidarov_hybrid_scaled_control,453,270,10,8,0.9227,TiO2_50nm,451.57,3.86234,0.0,27.0,0.0,0.989118,0.496755,0.375956,0.527682,0.632671,0.958407,1.991158,Level C,angular too broad,0.528482
R2_1_02026,R2B_Khaidarov_hybrid_scaled_control,453,290,10,6,0.8534,SiO2_25nm,454.665,3.945315,2.0,26.0,2.0,0.952379,0.43038,0.337018,0.543886,0.705894,0.967094,2.212882,Level C,angular too broad,0.527878
R2_1_01546,R2B_Khaidarov_hybrid_scaled_control,453,290,8,0,0.12,SiO2_25nm,454.825,5.217432,4.0,27.0,4.0,1.061938,0.604282,0.253728,0.452262,0.729916,0.969418,1.757356,Level C,angular too broad,0.527095
R2_1_03551,R2C_C2_medium_bottomR_upgrade,453,200,12,8,0.9227,none,454.02,3.937478,1.0,28.0,1.0,1.095692,0.722456,0.362517,0.449019,0.534579,0.947252,1.516621,Level C,angular too broad,0.526929
R2_1_03821,R2D_all_dielectric_highR_mediumR_scan,453,280,6,6,0.8534,TiO2_25nm,451.465,4.082631,1.0,27.0,1.0,0.973912,0.45749,0.325469,0.523964,0.706858,0.967734,2.128814,Level C,angular too broad,0.526833
R2_1_01666,R2B_Khaidarov_hybrid_scaled_control,453,290,8,4,0.722,SiO2_25nm,454.585,4.184762,2.0,27.0,2.0,1.003049,0.511321,0.287445,0.490557,0.723894,0.970662,1.961681,Level C,angular too broad,0.526277
R2_1_04181,R2D_all_dielectric_highR_mediumR_scan,453,280,8,8,0.9227,TiO2_25nm,451.545,3.871385,0.0,26.0,0.0,0.954187,0.457841,0.392903,0.53808,0.633065,0.958428,2.0841,Level C,angular too broad,0.525032
R2_1_03501,R2C_C2_medium_bottomR_upgrade,453,230,12,6,0.8534,TiO2_25nm,454.165,4.023749,0.0,28.0,0.0,1.067835,0.656457,0.361253,0.47561,0.567618,0.951,1.626664,Level C,angular too broad,0.522713
R2_1_02824,R2C_C2_medium_bottomR_upgrade,453,190,8,4,0.722,TiO2_50nm,451.81,4.313703,1.0,28.0,1.0,1.084663,0.687699,0.280575,0.458471,0.660088,0.962871,1.577234,Level C,angular too broad,0.522626
R2_1_01906,R2B_Khaidarov_hybrid_scaled_control,453,290,10,2,0.4727,SiO2_25nm,454.905,4.473188,2.0,26.0,2.0,0.954386,0.416361,0.312447,0.525891,0.741922,0.972374,2.292208,Level C,angular too broad,0.521911
R2_1_03802,R2D_all_dielectric_highR_mediumR_scan,453,230,6,6,0.8534,SiO2_25nm,451.465,4.082631,3.0,27.0,3.0,0.979574,0.474874,0.297862,0.509771,0.72572,0.970427,2.062809,Level C,angular too broad,0.520774
R2_1_01473,R2B_Khaidarov_hybrid_scaled_control,453,260,6,8,0.9227,TiO2_25nm,451.745,4.051637,0.0,28.0,0.0,1.04172,0.598603,0.296776,0.478086,0.67404,0.964375,1.740251,Level C,angular too broad,0.519337
R2_1_01317,R2B_Khaidarov_hybrid_scaled_control,453,320,6,2,0.4727,TiO2_25nm,453.905,4.729079,6.0,29.0,6.0,1.214834,0.949908,0.208199,0.389004,0.688994,0.958357,1.278897,Level C,angular too broad,0.51926
R2_1_02905,R2C_C2_medium_bottomR_upgrade,453,240,8,6,0.8534,TiO2_25nm,454.065,4.129739,0.0,28.0,0.0,1.08792,0.713266,0.291623,0.458835,0.631607,0.959076,1.525265,Level C,angular too broad,0.516073
R2_1_02796,R2C_C2_medium_bottomR_upgrade,453,270,8,2,0.4727,TiO2_50nm,454.33,4.711757,2.0,28.0,2.0,1.094779,0.701401,0.261402,0.446692,0.683263,0.965719,1.560847,Level C,angular too broad,0.515158
R2_1_02646,R2C_C2_medium_bottomR_upgrade,453,190,6,8,0.9227,SiO2_25nm,453.745,4.172387,3.0,29.0,3.0,1.17191,0.884633,0.245918,0.422314,0.646777,0.961708,1.324742,Level C,angular too broad,0.514688
R2_1_01686,R2B_Khaidarov_hybrid_scaled_control,453,190,8,6,0.8534,SiO2_25nm,451.465,4.01141,3.0,27.0,3.0,0.991063,0.505806,0.294006,0.498471,0.715133,0.969336,1.959375,Level C,angular too broad,0.51282
R2_1_02408,R2C_C2_medium_bottomR_upgrade,453,200,6,0,0.12,TiO2_50nm,452.15,5.662448,3.0,29.0,3.0,1.210834,0.955485,0.221267,0.393534,0.664869,0.956616,1.267245,Level C,angular too broad,0.511182
R2_1_02655,R2C_C2_medium_bottomR_upgrade,453,210,6,8,0.9227,none,453.72,4.172387,0.0,29.0,0.0,1.15273,0.852735,0.264521,0.42979,0.624807,0.958735,1.351803,Level C,angular too broad,0.510725
R2_1_02055,R2B_Khaidarov_hybrid_scaled_control,453,210,10,8,0.9227,none,451.52,3.86234,0.0,27.0,0.0,0.975687,0.483632,0.374802,0.53155,0.638611,0.959085,2.017417,Level C,angular too broad,0.509742
R2_1_01562,R2B_Khaidarov_hybrid_scaled_control,453,180,8,2,0.4727,SiO2_25nm,451.405,4.558344,5.0,27.0,5.0,1.043451,0.60909,0.248831,0.450639,0.729654,0.970892,1.713133,Level C,angular too broad,0.508313
R2_1_02916,R2C_C2_medium_bottomR_upgrade,453,270,8,6,0.8534,TiO2_50nm,454.09,4.129739,0.0,28.0,0.0,1.082437,0.70796,0.290913,0.459216,0.633514,0.959316,1.528951,Level C,angular too broad,0.507913
R2_1_03135,R2C_C2_medium_bottomR_upgrade,453,210,10,4,0.722,none,454.36,4.237366,0.0,28.0,0.0,1.0426,0.602914,0.317098,0.48969,0.645477,0.960308,1.72927,Level C,angular too broad,0.506287
R2_1_01463,R2B_Khaidarov_hybrid_scaled_control,453,230,6,8,0.9227,none,451.72,4.051637,0.0,28.0,0.0,1.033813,0.593558,0.295855,0.477947,0.675473,0.964564,1.741723,Level C,angular too broad,0.506069
R2_1_01349,R2B_Khaidarov_hybrid_scaled_control,453,250,6,4,0.722,TiO2_25nm,451.685,4.328218,4.0,28.0,4.0,1.085664,0.694449,0.244774,0.435131,0.705686,0.966748,1.563345,Level C,angular too broad,0.505378
R2_1_02480,R2C_C2_medium_bottomR_upgrade,453,230,6,2,0.4727,TiO2_50nm,452.93,4.894408,24.0,29.0,24.0,1.244716,1.108596,0.201164,0.371922,0.657453,0.956178,1.122786,Level C,angular too broad; peak too off-normal,0.503835
R2_1_02645,R2C_C2_medium_bottomR_upgrade,453,190,6,8,0.9227,TiO2_25nm,452.245,4.172387,1.0,29.0,1.0,1.149082,0.848946,0.262986,0.429749,0.627741,0.959118,1.353539,Level C,angular too broad,0.503718
R2_1_02541,R2C_C2_medium_bottomR_upgrade,453,230,6,4,0.722,TiO2_25nm,453.685,4.466297,4.0,29.0,4.0,1.196721,0.951546,0.22384,0.3998,0.663257,0.961807,1.257659,Level C,angular too broad,0.503396
R2_1_02845,R2C_C2_medium_bottomR_upgrade,453,240,8,4,0.722,TiO2_25nm,454.185,4.313703,0.0,28.0,0.0,1.071663,0.681648,0.284957,0.459058,0.652935,0.961931,1.572167,Level C,angular too broad,0.503179
R2_1_03195,R2C_C2_medium_bottomR_upgrade,453,210,10,6,0.8534,none,454.24,4.059721,0.0,28.0,0.0,1.055389,0.643803,0.324711,0.483282,0.615404,0.956586,1.639304,Level C,angular too broad,0.502975
R2_1_04128,R2D_all_dielectric_highR_mediumR_scan,453,300,8,6,0.8534,TiO2_50nm,451.39,3.954752,1.0,26.0,1.0,0.926444,0.408944,0.379801,0.555378,0.674325,0.963197,2.265455,Level C,angular too broad,0.502944
R2_1_01360,R2B_Khaidarov_hybrid_scaled_control,453,280,6,4,0.722,TiO2_50nm,451.71,4.328218,4.0,28.0,4.0,1.092141,0.712462,0.240553,0.430634,0.705072,0.966472,1.53291,Level C,angular too broad,0.502819
R2_1_02421,R2C_C2_medium_bottomR_upgrade,453,230,6,0,0.12,TiO2_25nm,453.925,5.662448,3.0,29.0,3.0,1.198123,0.931359,0.224342,0.396912,0.665615,0.957187,1.286424,Level C,angular too broad,0.502387
R2_1_02656,R2C_C2_medium_bottomR_upgrade,453,220,6,8,0.9227,TiO2_50nm,452.27,4.172387,0.0,29.0,0.0,1.146896,0.849223,0.265243,0.42974,0.623288,0.958538,1.350524,Level C,angular too broad,0.501568
R2_1_02552,R2C_C2_medium_bottomR_upgrade,453,260,6,4,0.722,TiO2_50nm,453.71,4.466297,4.0,29.0,4.0,1.1924,0.942848,0.225064,0.401049,0.663268,0.961872,1.264679,Level C,angular too broad,0.500953
R2_1_03085,R2C_C2_medium_bottomR_upgrade,453,240,10,2,0.4727,TiO2_25nm,454.505,4.62083,0.0,28.0,0.0,1.033946,0.577727,0.31165,0.490325,0.665087,0.962927,1.789678,Level C,angular too broad,0.499664
R2_1_02432,R2C_C2_medium_bottomR_upgrade,453,260,6,0,0.12,TiO2_50nm,453.95,5.662448,3.0,29.0,3.0,1.193449,0.923299,0.225351,0.398003,0.665817,0.957366,1.292592,Level C,angular too broad,0.498599
R2_1_03255,R2C_C2_medium_bottomR_upgrade,453,210,10,8,0.9227,none,454.12,3.971918,0.0,28.0,0.0,1.073652,0.69911,0.330933,0.46937,0.580731,0.95252,1.535742,Level C,angular too broad,0.496194
R2_1_02095,R2B_Khaidarov_hybrid_scaled_control,453,310,10,8,0.9227,none,454.52,3.86234,1.0,27.0,1.0,0.96556,0.473109,0.37323,0.534977,0.644314,0.959738,2.040883,Level C,angular too broad,0.496011
R2_1_02035,R2B_Khaidarov_hybrid_scaled_control,453,310,10,6,0.8534,none,454.64,3.945315,1.0,26.0,1.0,0.935879,0.43176,0.361425,0.542817,0.676665,0.96357,2.16759,Level C,angular too broad,0.495998
R2_1_01242,R2B_Khaidarov_hybrid_scaled_control,453,280,6,0,0.12,SiO2_25nm,454.325,5.442327,5.0,29.0,5.0,1.178732,0.859275,0.218867,0.399564,0.692142,0.95629,1.371775,Level C,angular too broad,0.495689
R2_1_02411,R2C_C2_medium_bottomR_upgrade,453,200,6,0,0.12,none,453.9,5.662448,3.0,29.0,3.0,1.201707,0.948283,0.221267,0.393534,0.664869,0.956616,1.267245,Level C,angular too broad,0.495131
R2_1_02965,R2C_C2_medium_bottomR_upgrade,453,240,8,8,0.9227,TiO2_25nm,453.945,4.038915,0.0,29.0,0.0,1.109394,0.759162,0.297803,0.454664,0.605324,0.955675,1.46134,Level C,angular too broad,0.495126
R2_1_01966,R2B_Khaidarov_hybrid_scaled_control,453,290,10,4,0.722,SiO2_25nm,454.785,4.112882,2.0,26.0,2.0,0.931706,0.40984,0.324444,0.536323,0.726834,0.970014,2.273339,Level C,angular too broad,0.495072
R2_1_03640,R2D_all_dielectric_highR_mediumR_scan,453,280,6,0,0.12,TiO2_50nm,450.95,5.338562,2.0,26.0,2.0,0.973622,0.467421,0.287675,0.491227,0.741512,0.972156,2.082968,Level C,angular too broad; cavity center shifted away from 453 nm,0.494824
R2_1_03375,R2C_C2_medium_bottomR_upgrade,453,210,12,2,0.4727,none,454.68,4.574284,0.0,27.0,0.0,0.994172,0.515969,0.348118,0.518097,0.649377,0.960449,1.926806,Level C,angular too broad,0.494376
R2_1_03811,R2D_all_dielectric_highR_mediumR_scan,453,250,6,6,0.8534,none,451.44,4.082631,1.0,27.0,1.0,0.954721,0.449229,0.329699,0.524913,0.702116,0.967112,2.125245,Level C,angular too broad,0.494214
R2_1_01289,R2B_Khaidarov_hybrid_scaled_control,453,250,6,2,0.4727,TiO2_25nm,451.805,4.729079,5.0,28.0,5.0,1.148467,0.844347,0.218017,0.401369,0.694925,0.960459,1.360184,Level C,angular too broad,0.493088
R2_1_02856,R2C_C2_medium_bottomR_upgrade,453,270,8,4,0.722,TiO2_50nm,454.21,4.313703,0.0,28.0,0.0,1.065426,0.676961,0.284142,0.459037,0.654436,0.962126,1.573836,Level C,angular too broad,0.492891
R2_1_02595,R2C_C2_medium_bottomR_upgrade,453,210,6,6,0.8534,none,453.84,4.269384,2.0,29.0,2.0,1.153018,0.859749,0.244443,0.419902,0.654144,0.962335,1.34111,Level C,angular too broad,0.492286
R2_1_02065,R2B_Khaidarov_hybrid_scaled_control,453,240,10,8,0.9227,TiO2_25nm,451.545,3.86234,0.0,27.0,0.0,0.9689,0.490081,0.376375,0.525584,0.629612,0.958058,1.97702,Level C,angular too broad,0.492219
R2_1_01716,R2B_Khaidarov_hybrid_scaled_control,453,270,8,6,0.8534,TiO2_50nm,451.49,4.01141,0.0,27.0,0.0,0.9709,0.488592,0.323167,0.510096,0.687776,0.965561,1.987137,Level C,angular too broad,0.492208
R2_1_02484,R2C_C2_medium_bottomR_upgrade,453,240,6,2,0.4727,TiO2_50nm,453.23,4.894408,24.0,29.0,24.0,1.240993,1.096909,0.202416,0.37345,0.658068,0.95643,1.131355,Level C,angular too broad; peak too off-normal,0.492078
R2_1_01334,R2B_Khaidarov_hybrid_scaled_control,453,210,6,4,0.722,SiO2_25nm,451.985,4.328218,6.0,28.0,6.0,1.14932,0.865934,0.214201,0.400094,0.696159,0.963654,1.32726,Level C,angular too broad,0.491206
R2_1_03768,R2D_all_dielectric_highR_mediumR_scan,453,300,6,4,0.722,TiO2_50nm,451.31,4.262331,3.0,26.0,3.0,0.944881,0.450013,0.297462,0.505772,0.732633,0.971568,2.099674,Level C,angular too broad,0.490749
R2_1_02976,R2C_C2_medium_bottomR_upgrade,453,270,8,8,0.9227,TiO2_50nm,453.97,4.038915,0.0,29.0,0.0,1.105401,0.753531,0.297262,0.455565,0.607638,0.955954,1.466961,Level C,angular too broad,0.490271
R2_1_02531,R2C_C2_medium_bottomR_upgrade,453,200,6,4,0.722,none,453.66,4.466297,4.0,29.0,4.0,1.19707,0.968752,0.220102,0.395904,0.663046,0.961576,1.235682,Level C,angular too broad,0.489388
R2_1_03096,R2C_C2_medium_bottomR_upgrade,453,270,10,2,0.4727,TiO2_50nm,454.53,4.62083,0.0,28.0,0.0,1.02761,0.572931,0.310761,0.490525,0.666905,0.963159,1.793601,Level C,angular too broad,0.489289
R2_1_02582,R2C_C2_medium_bottomR_upgrade,453,180,6,6,0.8534,SiO2_25nm,453.565,4.269384,5.0,29.0,5.0,1.197156,0.981158,0.219523,0.397597,0.660686,0.962895,1.220146,Level C,angular too broad,0.486654
R2_1_02605,R2C_C2_medium_bottomR_upgrade,453,240,6,6,0.8534,TiO2_25nm,453.865,4.269384,2.0,29.0,2.0,1.144023,0.846125,0.247678,0.422167,0.652037,0.962083,1.352073,Level C,angular too broad,0.485421
R2_1_03512,R2C_C2_medium_bottomR_upgrade,453,260,12,6,0.8534,TiO2_50nm,454.19,4.023749,0.0,28.0,0.0,1.047054,0.649862,0.360797,0.472311,0.564014,0.950591,1.611194,Level C,angular too broad,0.485246
R2_1_01255,R2B_Khaidarov_hybrid_scaled_control,453,310,6,0,0.12,none,454.6,5.442327,3.0,28.0,3.0,1.110294,0.736111,0.235603,0.419747,0.700913,0.960143,1.508324,Level C,angular too broad,0.484476
R2_1_02665,R2C_C2_medium_bottomR_upgrade,453,240,6,8,0.9227,TiO2_25nm,453.745,4.172387,0.0,29.0,0.0,1.136014,0.843271,0.266596,0.429498,0.620148,0.958133,1.347153,Level C,angular too broad,0.484258
R2_1_01232,R2B_Khaidarov_hybrid_scaled_control,453,260,6,0,0.12,TiO2_50nm,451.35,5.442327,3.0,28.0,3.0,1.095281,0.704905,0.24145,0.426414,0.703087,0.96125,1.553798,Level C,angular too broad,0.480656
R2_1_01975,R2B_Khaidarov_hybrid_scaled_control,453,310,10,4,0.722,none,454.76,4.112882,1.0,26.0,1.0,0.921278,0.405902,0.348918,0.543008,0.703658,0.966996,2.269705,Level C,angular too broad,0.480654
R2_1_03678,R2D_all_dielectric_highR_mediumR_scan,453,220,6,2,0.4727,SiO2_25nm,451.405,4.650534,5.0,27.0,5.0,1.015507,0.580961,0.246166,0.453204,0.73923,0.972555,1.747977,Level C,angular too broad,0.480553
R2_1_01426,R2B_Khaidarov_hybrid_scaled_control,453,290,6,6,0.8534,SiO2_25nm,454.265,4.14304,4.0,28.0,4.0,1.069937,0.692892,0.243043,0.436531,0.705199,0.96813,1.544162,Level C,angular too broad,0.480483
R2_1_02760,R2C_C2_medium_bottomR_upgrade,453,180,8,2,0.4727,TiO2_50nm,451.63,4.711757,3.0,28.0,3.0,1.081083,0.705177,0.25513,0.441696,0.685877,0.966027,1.533067,Level C,angular too broad,0.47999
R2_1_03629,R2D_all_dielectric_highR_mediumR_scan,453,250,6,0,0.12,TiO2_25nm,450.925,5.338562,1.0,26.0,1.0,0.961106,0.455848,0.291855,0.494828,0.740605,0.972082,2.108389,Level C,angular too broad; cavity center shifted away from 453 nm,0.478863
R2_1_02676,R2C_C2_medium_bottomR_upgrade,453,270,6,8,0.9227,TiO2_50nm,453.77,4.172387,0.0,29.0,0.0,1.13267,0.839654,0.265935,0.429643,0.621735,0.958337,1.348973,Level C,angular too broad,0.478687
R2_1_02012,R2B_Khaidarov_hybrid_scaled_control,453,260,10,6,0.8534,TiO2_50nm,451.39,3.945315,0.0,26.0,0.0,0.928423,0.438258,0.366359,0.537981,0.664336,0.962126,2.118439,Level C,angular too broad,0.477588
R2_1_03426,R2C_C2_medium_bottomR_upgrade,453,190,12,4,0.722,SiO2_25nm,454.585,4.198192,3.0,28.0,3.0,1.004373,0.532731,0.330363,0.522685,0.65977,0.961572,1.885327,Level C,angular too broad,0.477515
R2_1_03486,R2C_C2_medium_bottomR_upgrade,453,190,12,6,0.8534,SiO2_25nm,454.465,4.023749,3.0,28.0,3.0,1.01761,0.574004,0.340122,0.515812,0.626649,0.957707,1.772827,Level C,angular too broad,0.474715
R2_1_03757,R2D_all_dielectric_highR_mediumR_scan,453,270,6,4,0.722,TiO2_25nm,451.285,4.262331,2.0,26.0,2.0,0.932279,0.439482,0.30255,0.509343,0.730293,0.971196,2.121311,Level C,angular too broad,0.473575
R2_1_02706,R2C_C2_medium_bottomR_upgrade,453,190,8,0,0.12,SiO2_25nm,454.425,5.419399,4.0,28.0,4.0,1.120805,0.785782,0.234172,0.419382,0.690688,0.964833,1.426356,Level C,angular too broad,0.473328
R2_1_03546,R2C_C2_medium_bottomR_upgrade,453,190,12,8,0.9227,SiO2_25nm,454.345,3.937478,3.0,28.0,3.0,1.038404,0.62971,0.348304,0.497475,0.588745,0.953392,1.649021,Level C,angular too broad,0.472599
R2_1_02616,R2C_C2_medium_bottomR_upgrade,453,270,6,6,0.8534,TiO2_50nm,453.89,4.269384,2.0,29.0,2.0,1.137077,0.843118,0.246619,0.421447,0.652771,0.962172,1.348657,Level C,angular too broad,0.472037
R2_1_04471,R2D_all_dielectric_highR_mediumR_scan,453,250,10,8,0.9227,none,451.72,3.809788,0.0,26.0,0.0,0.937073,0.494934,0.424179,0.48787,0.563766,0.95056,1.89333,Level C,angular too broad,0.471212
R2_1_01339,R2B_Khaidarov_hybrid_scaled_control,453,220,6,4,0.722,none,451.66,4.328218,4.0,28.0,4.0,1.071091,0.69873,0.240553,0.430634,0.705072,0.966472,1.53291,Level C,angular too broad,0.469451
R2_1_01991,R2B_Khaidarov_hybrid_scaled_control,453,200,10,6,0.8534,none,451.34,3.945315,1.0,26.0,1.0,0.9208,0.426486,0.362561,0.542034,0.674298,0.963291,2.159038,Level C,angular too broad,0.469114
R2_1_01294,R2B_Khaidarov_hybrid_scaled_control,453,260,6,2,0.4727,SiO2_25nm,453.605,4.729079,8.0,29.0,8.0,1.236056,1.07301,0.192939,0.368878,0.67766,0.954403,1.151952,Level C,angular too broad,0.468602
R2_1_01362,R2B_Khaidarov_hybrid_scaled_control,453,280,6,4,0.722,SiO2_25nm,454.085,4.328218,6.0,28.0,6.0,1.128396,0.842214,0.215747,0.401991,0.696903,0.963872,1.339797,Level C,angular too broad,0.466077
R2_1_02001,R2B_Khaidarov_hybrid_scaled_control,453,230,10,6,0.8534,TiO2_25nm,451.365,3.945315,0.0,26.0,0.0,0.920297,0.432161,0.365523,0.539133,0.666901,0.962425,2.129525,Level C,angular too broad,0.464933
R2_1_01705,R2B_Khaidarov_hybrid_scaled_control,453,240,8,6,0.8534,TiO2_25nm,451.465,4.01141,0.0,27.0,0.0,0.954704,0.481416,0.324177,0.510022,0.686028,0.965336,1.983115,Level C,angular too broad,0.464492
R2_1_03145,R2C_C2_medium_bottomR_upgrade,453,240,10,4,0.722,TiO2_25nm,454.385,4.237366,0.0,28.0,0.0,1.018397,0.595052,0.319446,0.487684,0.638842,0.959504,1.711443,Level C,angular too broad,0.463242
R2_1_02469,R2C_C2_medium_bottomR_upgrade,453,200,6,2,0.4727,TiO2_25nm,452.905,4.894408,24.0,29.0,24.0,1.233862,1.125091,0.197378,0.367241,0.655458,0.955375,1.096677,Level C,angular too broad; peak too off-normal,0.463133
R2_1_01221,R2B_Khaidarov_hybrid_scaled_control,453,230,6,0,0.12,TiO2_25nm,451.325,5.442327,3.0,28.0,3.0,1.086633,0.70335,0.240294,0.425113,0.702697,0.961041,1.54494,Level C,angular too broad,0.462416
R2_1_01695,R2B_Khaidarov_hybrid_scaled_control,453,210,8,6,0.8534,none,451.44,4.01141,0.0,27.0,0.0,0.952044,0.477514,0.321024,0.510062,0.691153,0.965998,1.993751,Level C,angular too broad,0.460575
R2_1_03619,R2D_all_dielectric_highR_mediumR_scan,453,220,6,0,0.12,none,450.9,5.338562,2.0,26.0,2.0,0.954165,0.45808,0.287675,0.491227,0.741512,0.972156,2.082968,Level C,angular too broad; cavity center shifted away from 453 nm,0.460251
R2_1_02473,R2C_C2_medium_bottomR_upgrade,453,210,6,2,0.4727,TiO2_25nm,453.205,4.894408,24.0,29.0,24.0,1.232679,1.115099,0.198645,0.368817,0.656148,0.95565,1.105444,Level C,angular too broad; peak too off-normal,0.459759
R2_1_02592,R2C_C2_medium_bottomR_upgrade,453,210,6,6,0.8534,TiO2_50nm,452.09,4.269384,2.0,29.0,2.0,1.131732,0.843877,0.244443,0.419902,0.654144,0.962335,1.34111,Level C,angular too broad,0.458587
R2_1_01420,R2B_Khaidarov_hybrid_scaled_control,453,280,6,6,0.8534,TiO2_50nm,451.59,4.14304,2.0,28.0,2.0,1.01942,0.600625,0.268702,0.460346,0.701522,0.967845,1.697266,Level C,angular too broad,0.457215
R2_1_04171,R2D_all_dielectric_highR_mediumR_scan,453,250,8,8,0.9227,none,451.52,3.871385,0.0,26.0,0.0,0.91819,0.451594,0.393593,0.530331,0.623191,0.957306,2.033221,Level C,angular too broad,0.456786
R2_1_03156,R2C_C2_medium_bottomR_upgrade,453,270,10,4,0.722,TiO2_50nm,454.41,4.237366,0.0,28.0,0.0,1.012043,0.589143,0.318718,0.488426,0.641096,0.959776,1.717822,Level C,angular too broad,0.453944
R2_1_03747,R2D_all_dielectric_highR_mediumR_scan,453,240,6,4,0.722,none,451.26,4.262331,2.0,26.0,2.0,0.919615,0.43225,0.304195,0.510436,0.72944,0.971064,2.127507,Level C,angular too broad,0.45298
R2_1_03205,R2C_C2_medium_bottomR_upgrade,453,240,10,6,0.8534,TiO2_25nm,454.265,4.059721,0.0,28.0,0.0,1.027652,0.636384,0.326321,0.47922,0.607481,0.955664,1.614831,Level C,angular too broad,0.452421
R2_1_01606,R2B_Khaidarov_hybrid_scaled_control,453,290,8,2,0.4727,SiO2_25nm,454.705,4.558344,4.0,27.0,4.0,1.000701,0.570235,0.253963,0.45613,0.730408,0.971056,1.754892,Level C,angular too broad,0.450667
R2_1_04117,R2D_all_dielectric_highR_mediumR_scan,453,270,8,6,0.8534,TiO2_25nm,451.365,3.954752,0.0,26.0,0.0,0.897675,0.402744,0.382665,0.551472,0.666363,0.962278,2.228895,Level C,angular too broad,0.449105
R2_1_02532,R2C_C2_medium_bottomR_upgrade,453,210,6,4,0.722,TiO2_50nm,452.21,4.466297,4.0,29.0,4.0,1.167953,0.939506,0.221359,0.397227,0.663145,0.961659,1.243157,Level C,angular too broad,0.447401
R2_1_03216,R2C_C2_medium_bottomR_upgrade,453,270,10,6,0.8534,TiO2_50nm,454.29,4.059721,0.0,28.0,0.0,1.022438,0.629793,0.325858,0.480661,0.610169,0.955976,1.623451,Level C,angular too broad,0.446083
